price,car_title,num_photos,photo_url,location,mileage,description,listing_url,dealer_name
"$89,999",2021 Ram 3500 Laramie,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0736/950ed871-1a1e-4e90-b659-28a82b8570ec.jpg-180x135,VERNON,"54,409 KM","This vehicle won't be on the lot long! This is a technologically advanced vehicle for the sport-inclined driving enthusiast! Top features include front dual zone air conditioning, adjustable headrests in all seating positions, a leather steering wheel, and power windows. ...",https://www.autotrader.ca/a/ram/3500/surrey/british%20columbia/5_60394229_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=32_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$47,099",2023 Jeep Cherokee Altitude,29,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0146/9d16e940-9316-45e9-8ae8-6f305b247b5e.jpg-180x135,VERNON,"7,742 KM","FINAL CLEARANCE!Looking for a used car at an affordable price? This Jeep won't be on the lot long! This SUV is purpose-built for the most treacherous terrain! Jeep prioritized fit and finish as evidenced by: front dual-zone air conditioning, a roof rack, and leather upholst...",https://www.autotrader.ca/a/jeep/cherokee/surrey/british%20columbia/5_60394227_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=33_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$76,911",2022 Ram 1500 Limited,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0145/9e40e2e6-23a0-4725-b20a-3c7dd7ad7349.jpg-180x135,VERNON,"9,806 KM","GROUNDED DEMO - New Truck for the price of Pre-owned!! Go anywhere versatility with roomy practicality! All of the following features are included: voice activated navigation, heated and ventilated seats, and leather upholstery. Our team is professional, and we offer a no...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60394224_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=34_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$38,888",2023 Mitsubishi Eclipse Cross ES,28,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0134/62d86a89-9de0-41da-be89-94368d812165.jpg-180x135,VERNON,"1,026 KM","This vehicle won't be on the lot long! This SUV is purpose-built for the most treacherous terrain! Mitsubishi infused the interior with top shelf amenities, such as: delay-off headlights, a tachometer, and more. It features a continuously variable transmission, 4-wheel driv...",https://www.autotrader.ca/a/mitsubishi/eclipse%20cross/surrey/british%20columbia/5_60394216_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=35_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$47,995",2019 Ram 1500 Rebel,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0342/7389225b-a43a-4faf-b26e-8e798b0c260e.jpg-180x135,VERNON,"91,356 KM","Don't miss this great Ram! Ensuring composure no matter the driving circumstances! This 4 door, 5 passenger truck has not yet reached the hundred thousand kilometer mark! Top features include front bucket seats, a rear step bumper, front fog lights, and much more. We pri...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60394214_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=36_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$60,127",2023 Ram 1500 Classic Tradesman,26,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0129/5d1f9ccb-cd4c-48e4-85de-0e2dcdadb632.jpg-180x135,VERNON,"1,150 KM","FINAL CLEARANCE!This vehicle won't be on the lot long! Comfortable and safe in any road condition! Top features include cruise control, an automatic dimming rear-view mirror, a trailer hitch, and air conditioning. Our experienced sales staff is eager to share its knowled...",https://www.autotrader.ca/a/ram/1500%20classic/surrey/british%20columbia/5_60394211_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=37_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$30,999",2022 Hyundai Kona 2.0L Preferred,31,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0124/385c92e1-5156-4c62-9dac-3217cec08799.jpg-180x135,VERNON,"90,727 KM","Your satisfaction is our business! Check out this great low mileage vehicle! A comfortable ride with plenty of style! Top features include power windows, heated seats, rear wipers, and cruise control. Smooth gearshifts are achieved thanks to the efficient 4 cylinder engine,...",https://www.autotrader.ca/a/hyundai/kona/surrey/british%20columbia/5_60394204_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=38_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$60,688",2023 Jeep Wrangler Sahara,28,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0345/985f2cb0-e6bd-45a4-a02c-021b7de9a34c.jpg-180x135,VERNON,"8,949 KM","FINAL CLEARANCE!Check out this 2023! The safety you need and the features you want at a great price! Jeep prioritized practicality, efficiency, and style by including: front fog lights, skid plates, and air conditioning. It features four-wheel drive capabilities, a durable ...",https://www.autotrader.ca/a/jeep/wrangler/surrey/british%20columbia/5_60394202_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=39_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$38,888",2022 Hyundai Santa Fe Essential,29,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0136/a237527d-72eb-4ad2-82b8-7de11d459265.jpg-180x135,VERNON,"54,480 KM","Looking for a used car at an affordable price? Don't miss this great Hyundai! It just arrived on our lot this past week! Top features include air conditioning, 1-touch window functionality, lane departure warning, and much more. Smooth gearshifts are achieved thanks to the ...",https://www.autotrader.ca/a/hyundai/santa%20fe/surrey/british%20columbia/5_60394180_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=40_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$65,900",2020 BMW X5 xDrive40i,23,https://tdrpmimages.azureedge.net/photos/import/202310/2707/1648/7b6c5584-bfc0-4cac-94f7-d3815c31a44c.jpg-180x135,KELOWNA,"40,840 KM","2020 BMW X5 xDrive40i, brought in by our Lease Portfolio Manager Emman! BMWs mid-size SUV has been around since the turn of the century and has evolved from a vehicle that put sporty driving first to one that balances power, refinement, and luxury with better than average road...",https://www.autotrader.ca/a/bmw/x5/kelowna/british%20columbia/5_60031647_ct20064494851706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Kelowna BMW
"$39,911",2019 Ram 1500 Classic SLT,28,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0051/41065819-17c3-41d9-8103-41d74572ddf8.jpg-180x135,VERNON,"99,253 KM","This Ram won't be on the lot long! It just arrived on our lot, and surely won't be here long! Our team is professional, and we offer a no-pressure environment. They'll work with you to find the right vehicle at a price you can afford. Stop in and take a test drive!",https://www.autotrader.ca/a/ram/1500%20classic/surrey/british%20columbia/5_60394170_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=41_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$54,911",2022 Ram 1500 Big Horn,27,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0048/b5f19184-59c7-4a5f-a3dc-e9db3d1cad00.jpg-180x135,VERNON,"9,017 KM","FINAL CLEARANCE!GROUNDED SERVICE LOANER - NEW TRUCK AT A USED TRUCK PRICE - FULL FACTORY WARRANTY!If this is what you've been looking for, give us a call at ********** or come down for a test drive before someone else beats you to it! Our highly-knowledgeable Sales Consultants...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60394164_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=42_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$36,888",2022 Chevrolet Equinox LT,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0046/59c0fa41-d207-4987-af33-cdf19e32aef7.jpg-180x135,VERNON,"43,395 KM","This vehicle won't be on the lot long! Feature-packed and decked out! Top features include heated front seats, a rear window wiper, power door mirrors, and 1-touch window functionality. You will have a pleasant shopping experience that is fun, informative, and never high...",https://www.autotrader.ca/a/chevrolet/equinox/surrey/british%20columbia/5_60394163_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=43_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$44,911",2021 Jeep WRANGLER UNLIMITED Sahara,29,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0045/64de3588-98c4-4c02-9e95-4c4348064c1e.jpg-180x135,VERNON,"35,304 KM","You won't want to miss this excellent value! The safety you need and the features you want at a great price! Top features include front dual zone air conditioning, a tachometer, power door mirrors, and much more. We have a skilled and knowledgeable sales staff with many ...",https://www.autotrader.ca/a/jeep/wrangler/surrey/british%20columbia/5_60394161_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=44_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$59,995",2021 Ram ProMaster 3500 High Roof,27,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0042/9271d6a5-29da-432e-b35e-5c82c8cfd449.jpg-180x135,VERNON,"50,524 KM","Looking for a used car at an affordable price? Check out this 2021! It just arrived on our lot, and surely won't be here long! Comfort and convenience were prioritized within, evidenced by amenities such as: 1-touch window functionality, a tachometer, and remote keyless ent...",https://www.autotrader.ca/a/ram/promaster%20cargo%20van/surrey/british%20columbia/5_60394157_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=45_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$61,888",2021 Chevrolet Silverado 1500 RST,29,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0650/99d2d018-5db6-463c-a149-3351c17260c9.jpg-180x135,VERNON,"40,045 KM","This Chevrolet won't be on the lot long! A comfortable ride in a go-anywhere vehicle! Top features include air conditioning, front and rear reading lights, remote keyless entry, and a split folding rear seat. Under the hood you'll find a 6 cylinder engine with more than 270...",https://www.autotrader.ca/a/chevrolet/silverado%201500/surrey/british%20columbia/5_60394154_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=46_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$46,911",2022 Jeep Cherokee Altitude,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0647/7e61d671-8bf7-40d5-aace-4b23b505fbe9.jpg-180x135,VERNON,"7,656 KM","GROUNDED SERVICE LOANER - NEW VEHICLE AT A PRE-OWNED PRICE & FULL FACTORY WARRANTY! There is no mistaking this SUV for anything but extraordinary. Top features include front fog lights, front and rear reading lights, a rear window wiper, and leather upholstery. It features ...",https://www.autotrader.ca/a/jeep/cherokee/surrey/british%20columbia/5_60394141_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=47_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$59,911",2023 Volkswagen ID.4 Pro,28,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0028/6950afb1-a5c4-4240-9b1c-d8c16d78ecb9.jpg-180x135,VERNON,"1,212 KM","Don't miss this great Volkswagen! Both practical and stylish! Volkswagen prioritized fit and finish as evidenced by: lane departure warning, a roof rack, and air conditioning. We have the vehicle you've been searching for at a price you can afford. Please don't hesitate ...",https://www.autotrader.ca/a/volkswagen/id.4/surrey/british%20columbia/5_60394135_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=48_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$24,995",2015 Jeep Renegade Trailhawk,29,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0004/78585510-ba59-455e-ac1a-9c4a64b7362e.jpg-180x135,VERNON,"77,965 KM","Here it is! Hurry and take advantage now! Take command of the road in the 2015 Jeep Renegade! It prioritizes style, powertrain versatility and safety in an exceptional SUV package! Top features include cruise control, a rear window wiper, skid plates, and remote keyless ent...",https://www.autotrader.ca/a/jeep/renegade/surrey/british%20columbia/5_60394110_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=49_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$70,500",2022 Ford Explorer ST,22,https://tdrpmimages.azureedge.net/photos/import/202305/1007/4008/3dcef991-ac3d-4693-9bfe-131ff8ccd69e.jpg-180x135,NELSON,"24,700 KM","ST 4WD, 3.0L Ecoboost V6 Engine, Class IV Trailer Tow Pkg., 401A Pkg., Options Include: Active Park Assist 2.0, 110V Outlet, Ambient Lighting, Adaptive Cruise Control, Blis w/ cross Traffic, FordPass Connect, Sport-tuned Suspension, Sync 3, Voice-activated Navigation, Twin P...",https://www.autotrader.ca/a/ford/explorer/nelson/british%20columbia/5_58419317_ct2003112612197706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Nelson Ford
"$32,888",2022 Mitsubishi Eclipse Cross ES,28,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0654/9557ea58-168b-4b01-b10b-8fea8299771e.jpg-180x135,VERNON,"51,965 KM","Here it is! Hurry and take advantage now! Don't miss this great Mitsubishi! Generously equipped and boasting stylish interior comfort, this vehicle challenges all competitors, regardless of price and class! All of the premium features expected of a Mitsubishi are offered, i...",https://www.autotrader.ca/a/mitsubishi/eclipse%20cross/surrey/british%20columbia/5_60394051_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=50_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$99,999",2023 GMC Sierra 3500HD Denali,30,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5954/31077af5-9442-443b-b8c2-5c58111466a3.jpg-180x135,VERNON,"14,343 KM","Check out this great value! Go anywhere versatility with roomy practicality! This 4 door, 5 passenger truck still has less than 15,000 kilometers! Top features include a split folding rear seat, front and rear reading lights, automatic dimming door mirrors, and seat memory....",https://www.autotrader.ca/a/gmc/sierra%203500hd/surrey/british%20columbia/5_60394049_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=51_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$35,000",2010 GMC Sierra 3500HD 4WD Crew Cab 167 SLE,3,https://tdrpmimages.azureedge.net/private/2023/11/1/a7d47194-7d94-475c-8aba-b6b2dcb3f2ce.jpg-180x135,SOOKE,"234,168 KM",OBO 6.6L DURAMAX DIESEL Allison transmission Tow haul with brake controller 8’ bed with liner 2 spares Recent service Dark grey | good condition | some dings and scratches Selling as I bought a new truck Call Pat in Sooke @ ********** Thanks for looking,https://www.autotrader.ca/a/gmc/sierra%203500hd/sooke/british%20columbia/19_12722310_/?showcpo=ShowCpo&ncse=no&orup=52_95_31663&sprx=-2,
"$32,995",2020 Kia Sportage LX,27,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0022/5ad37bd3-f1fd-479c-a73b-8c9d6de1fe01.jpg-180x135,VERNON,"98,861 KM","Dare to compare! Check out this 2020! Worthy equipment and features in an attainable package with perfect midsize proportions! Kia prioritized practicality, efficiency, and style by including: a tachometer, power door mirrors and heated door mirrors, and air conditioning. S...",https://www.autotrader.ca/a/kia/sportage/surrey/british%20columbia/5_60394039_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=53_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$49,324",2023 Jeep Cherokee Altitude,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0050/4ab2fcff-131b-4e11-9d95-7fdafbf336b1.jpg-180x135,VERNON,"3,252 KM","FINAL CLEARANCE!You won't want to miss this excellent value! Both practical and stylish! This model accommodates 5 passengers comfortably, and provides features such as: front and rear reading lights, a power liftgate, and a split folding rear seat. Under the hood you'll fi...",https://www.autotrader.ca/a/jeep/cherokee/surrey/british%20columbia/5_60394037_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=54_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$69,911",2022 Ram 1500 Laramie,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0250/67a9fcfb-8c50-4925-9fef-15b8f0afa065.jpg-180x135,VERNON,"1,050 KM","FINAL CLEARANCE!VERNON DODGE WILL NEVER LOSE YOUR BUSINESS ON PRICE - make an offer today!If this is what you've been looking for, give us a call at ********** or come down for a test drive before someone else beats you to it! Our highly-knowledgeable Sales Consultants are alw...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60394036_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=55_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$26,911",2019 Ford Edge SEL,29,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0030/62ba8363-f1cc-4348-b19b-83c58d7ab386.jpg-180x135,VERNON,"99,090 KM","Looking for a used car at an affordable price? This Ford won't be on the lot long! It delivers style and power in a single package! Ford infused the interior with top shelf amenities, such as: a trip computer, an outside temperature display, and more. Smooth gearshifts are ...",https://www.autotrader.ca/a/ford/edge/surrey/british%20columbia/5_60394035_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=56_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$38,888",2022 Mitsubishi RVR SE,30,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0159/5dfcdebe-81ae-48db-83fd-5214d8dfacab.jpg-180x135,VERNON,"11,250 KM",Looking for a used car at an affordable price? This vehicle won't be on the lot long! Comprehensive style mixed with all around versatility makes it an outstanding choice! We pride ourselves on providing excellent customer service. Please don't hesitate to give us a call.,https://www.autotrader.ca/a/mitsubishi/rvr/surrey/british%20columbia/5_60394020_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=57_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$24,800",2018 Nissan Rogue S,21,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5751/73fa3e37-c80b-4af7-ab98-556528782cba.jpg-180x135,PENTICTON,"84,903 KM","This Nissan Rogue S, with a 4 Cylinder Engine engine, features a Transmission: Xtronic CVT w/Sport Mode Switch -inc: automatic shifter manual mode transmission, and generates 7.4 highway/9.7 city L/100km. Find this vehicle with only 84903 kilometers! Nissan Rogue S Options: T...",https://www.autotrader.ca/a/nissan/rogue/penticton/british%20columbia/5_60394016_20151016085245433/?showcpo=ShowCpo&ncse=no&orup=58_95_31663&sprx=-2,Parker's Chrysler Dodge Jeep
"$18,993",2016 Chrysler 200 C,16,https://tdrpmimages.azureedge.net/photos/import/202310/1313/0104/bb4c358a-7f57-4a26-8f50-cd07474e5da2.jpg-180x135,SURREY,"74,882 KM",| 200 C | AWD | LEATHER | SUNROOF | NAVI | REARVIEW CAM | HEATED SEATS | LOW KM'S | Recent Arrival! 2016 Chrysler 200 C Granite Crystal Metallic Clearcoat Pentastar 3.6L V6 VVT 9-Speed Automatic AWD Why Buy From us? *7x Hyundai President's Award of Merit Winner *3x Consum...,https://www.autotrader.ca/a/chrysler/200/surrey/british%20columbia/5_59963786_20110510061831423/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Murray Hyundai White Rock
"$37,911",2021 Jeep Cherokee Altitude,30,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5738/c7bcf731-28bf-493b-ac49-5a82ebc8b66d.jpg-180x135,VERNON,"44,654 KM","What are you waiting for? This Jeep won't be on the lot long! Packed with features and truly a pleasure to drive! Jeep prioritized fit and finish as evidenced by: a tachometer, a roof rack, and much more. We know that you have high expectations, and we enjoy the challeng...",https://www.autotrader.ca/a/jeep/cherokee/surrey/british%20columbia/5_60394014_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=59_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$114,911",2023 Jeep Wrangler Rubicon 392,31,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0148/81254b3c-3256-4b8d-829d-7b2c3f0cb341.jpg-180x135,VERNON,"2,485 KM","Want to stretch your purchasing power? Check out this great value! This is an exceptional vehicle at an affordable price! Jeep prioritized comfort and style by including: a built-in garage door transmitter, skid plates, and more. Under the hood you'll find an 8 cylinder eng...",https://www.autotrader.ca/a/jeep/wrangler/surrey/british%20columbia/5_60394012_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=60_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$47,054",2023 Jeep Cherokee Altitude,29,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0013/4612a85a-81c9-4478-adb2-200beffb9338.jpg-180x135,VERNON,"1,150 KM","FINAL CLEARANCE!Are you interested in a simply great car? This Jeep won't be on the lot long! Generously equipped and boasting stylish interior comfort, this vehicle challenges all competitors, regardless of price and class! Jeep prioritized fit and finish as evidenced by: ...",https://www.autotrader.ca/a/jeep/cherokee/surrey/british%20columbia/5_60394007_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=61_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$41,888",2021 Ram ProMaster City ST,24,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0107/b5db10f7-db83-4920-b165-6c36375628c4.jpg-180x135,VERNON,"68,933 KM","Check out this 2021! Both practical and stylish! The following features are included: telescoping steering wheel, an overhead console, and much more. It features a front-wheel-drive platform, an automatic transmission, and a 2.4 liter 4 cylinder engine. We pride ourselve...",https://www.autotrader.ca/a/ram/promaster%20city/surrey/british%20columbia/5_60394003_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=62_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$88,888",2022 Ram 3500 Laramie,27,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5730/12641ab7-438f-4fb0-88c4-b234249343d1.jpg-180x135,VERNON,"50,012 KM","Check out this 2022! Settle in and experience the rush! Top features include heated front seats, power front seats, heated steering wheel, and leather upholstery. It features an automatic transmission, 4-wheel drive, and a refined 6 cylinder engine. Our knowledgeable sal...",https://www.autotrader.ca/a/ram/3500/surrey/british%20columbia/5_60393998_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=63_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$46,888",2022 Ram 1500 Classic Tradesman,28,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5728/58570338-9ca2-45bc-8ad4-08b97c72539f.jpg-180x135,VERNON,"18,441 KM","You won't want to miss this excellent value! It delivers style and power in a single package! Comfort and convenience were prioritized within, evidenced by amenities such as: delay-off headlights, variably intermittent wipers, and air conditioning. It features four-wheel dr...",https://www.autotrader.ca/a/ram/1500%20classic/surrey/british%20columbia/5_60393995_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=64_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$61,164",2023 Ram 1500 Classic Tradesman,28,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5726/75cce5b2-5116-424e-8b87-0fd529835c8c.jpg-180x135,VERNON,"2,025 KM","FINAL CLEARANCE!This Ram won't be on the lot long! A comfortable ride in a go-anywhere vehicle! Top features include front bucket seats, a leather steering wheel, a trailer hitch, and air conditioning. Our knowledgeable sales staff is available to answer any questions th...",https://www.autotrader.ca/a/ram/1500%20classic/surrey/british%20columbia/5_60393992_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=65_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$61,376",2023 Ram 1500 Classic Tradesman,28,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5726/f4d4c1fa-c67d-4078-a4ff-7f593ed4c9f8.jpg-180x135,VERNON,"9,154 KM","FINAL CLEARANCE!Don't miss this great Ram! Boasting the latest technological features inside an attractive and versatile package! Top features include power windows, tilt steering wheel, cruise control, and air conditioning. We pride ourselves in the quality that we offe...",https://www.autotrader.ca/a/ram/1500%20classic/surrey/british%20columbia/5_60393991_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=66_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$44,911",2020 GMC Savana 2500 Work Van,25,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5726/53754039-a479-4069-97f2-b95fe5ec5501.jpg-180x135,VERNON,"29,481 KM","Don't miss this great GMC! It just arrived on our lot, and surely won't be here long! Top features include front bucket seats, 1-touch window functionality, fully automatic headlights, and air conditioning. Under the hood you'll find an 8 cylinder engine with more than 330 ...",https://www.autotrader.ca/a/gmc/savana%20cargo%20van/surrey/british%20columbia/5_60393990_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=67_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$39,900",2020 BMW X3 xDrive30i,24,https://tdrpmimages.azureedge.net/photos/import/202310/2807/1625/9de830d1-b424-42a1-9c02-6fe8ccf4a7e1.jpg-180x135,KELOWNA,"56,870 KM","2020 BMW X3 xDrive30i, brought in by our Sales Rep Matt! The 2020 X3 delivers strong acceleration, agile handling, and premium interior finishes that make it one of the favourites in a dense field of compact luxury crossovers. With the 248-hp turbocharged 2.0-liter four-cylind...",https://www.autotrader.ca/a/bmw/x3/kelowna/british%20columbia/5_60260014_ct20064494851706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Kelowna BMW
"$70,685",2023 Jeep Gladiator Rubicon,23,https://tdrpmimages.azureedge.net/photos/import/202311/0120/0244/5eef8c6f-4618-4476-b2b2-9b8f68e55667.jpg-180x135,VERNON,"7,023 KM","FINAL CLEARANCE!This vehicle won't be on the lot long! Both practical and stylish! This 4 door, 5 passenger truck still has fewer than 5,000 kilometer!s Jeep prioritized fit and finish as evidenced by: 1-touch window functionality, skid plates, and power windows. It feature...",https://www.autotrader.ca/a/jeep/gladiator/surrey/british%20columbia/5_60393987_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=68_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$64,911","2022 Ram 1500 Laramie | 4X4, 5.7L Hemi VVT V8, 8 spd Auto",29,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5723/915544ad-cf6d-4886-b267-b1ea6de580f3.jpg-180x135,VERNON,"9,662 KM","FINAL CLEARANCE!This is a fantastic opportunity to save versus buying new! This awesome vehicle has just hit our lot and is prepped for sale! Don't like the price? Let us know and we'll see what we can do! If this is what you've been looking for, give us a call at ********** o...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60393985_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=69_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$68,888",2022 Jeep Gladiator Rubicon,26,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5720/840a73f9-0433-4c06-8077-0b8300f59714.jpg-180x135,VERNON,"19,768 KM","Check out this 2022! This vehicle rocks its class with 6-cylinder efficiency and distinctive styling! Top features include air conditioning, front and rear reading lights, skid plates, and remote keyless entry. It features four-wheel drive capabilities, a durable automatic ...",https://www.autotrader.ca/a/jeep/gladiator/surrey/british%20columbia/5_60393979_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=70_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
"$52,911",2021 Ram 1500 Laramie,29,https://tdrpmimages.azureedge.net/photos/import/202311/0119/5716/6e7cfb23-0584-47c8-b72e-a5a65037bb9d.jpg-180x135,VERNON,"88,947 KM","How about this great vehicle! Comfortable and safe in any road condition! Comfort and convenience were prioritized within, evidenced by amenities such as: heated and ventilated seats, adjustable pedals, and power front seats. Our knowledgeable sales staff is available to...",https://www.autotrader.ca/a/ram/1500/surrey/british%20columbia/5_60393977_20231025191815668/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=71_95_31663&sprx=-2,Vernon Dodge Jeep - Surrey
